COMMAND     PID  USER   FD      TYPE             DEVICE SIZE/OFF    NODE NAME
applet.py 17892 sedna  mem       REG                8,1   315008  934306 /usr/lib/python2.7/dist-packages/gi/_gi.so
applet.py 17892 sedna  mem       REG                8,1   134296  524741 /lib/x86_64-linux-gnu/libselinux.so.1
applet.py 17892 sedna  mem       REG                8,1    14592  140473 /usr/lib/x86_64-linux-gnu/libgmodule-2.0.so.0.4002.0
applet.py 17892 sedna  mem       REG                8,1   252032  524714 /lib/x86_64-linux-gnu/libpcre.so.3.13.1
applet.py 17892 sedna  mem       REG                8,1   330904  140507 /usr/lib/x86_64-linux-gnu/libgobject-2.0.so.0.4002.0
applet.py 17892 sedna  mem       REG                8,1  1513096  140446 /usr/lib/x86_64-linux-gnu/libgio-2.0.so.0.4002.0
applet.py 17892 sedna  mem       REG                8,1  1078368  524629 /lib/x86_64-linux-gnu/libglib-2.0.so.0.4002.0
applet.py 17892 sedna  mem       REG                8,1   160832  140186 /usr/lib/x86_64-linux-gnu/libdbus-glib-1.so.2.2.2
applet.py 17892 sedna  mem       REG                8,1    11008  934182 /usr/lib/python2.7/dist-packages/_dbus_glib_bindings.so
applet.py 17892 sedna  mem       REG                8,1   170064  524620 /lib/x86_64-linux-gnu/libexpat.so.1.6.0
applet.py 17892 sedna  mem       REG                8,1    69200  935043 /usr/lib/python2.7/lib-dynload/pyexpat.x86_64-linux-gnu.so
applet.py 17892 sedna  mem       REG                8,1   163128  934181 /usr/lib/python2.7/dist-packages/_dbus_bindings.so
applet.py 17892 sedna  mem       REG                8,1    31792  524739 /lib/x86_64-linux-gnu/librt-2.19.so
applet.py 17892 sedna  mem       REG                8,1    30944  140302 /usr/lib/x86_64-linux-gnu/libffi.so.6.0.1
applet.py 17892 sedna  mem       REG                8,1    18416  524631 /lib/x86_64-linux-gnu/libgpg-error.so.0.10.0
applet.py 17892 sedna  mem       REG                8,1   101240  524737 /lib/x86_64-linux-gnu/libresolv-2.19.so
applet.py 17892 sedna  mem       REG                8,1    14256  524643 /lib/x86_64-linux-gnu/libkeyutils.so.1.4
applet.py 17892 sedna  mem       REG                8,1   281552  524612 /lib/x86_64-linux-gnu/libdbus-1.so.3.7.6
applet.py 17892 sedna  mem       REG                8,1   268368  141026 /usr/lib/x86_64-linux-gnu/libp11-kit.so.0.0.0
applet.py 17892 sedna  mem       REG                8,1    80256  141303 /usr/lib/x86_64-linux-gnu/libtasn1.so.6.2.0
applet.py 17892 sedna  mem       REG                8,1   524704  524627 /lib/x86_64-linux-gnu/libgcrypt.so.11.8.2
applet.py 17892 sedna  mem       REG                8,1    43672  140841 /usr/lib/x86_64-linux-gnu/libkrb5support.so.0.1
applet.py 17892 sedna  mem       REG                8,1    14592  524607 /lib/x86_64-linux-gnu/libcom_err.so.2.1
applet.py 17892 sedna  mem       REG                8,1   186824  140820 /usr/lib/x86_64-linux-gnu/libk5crypto.so.3.1
applet.py 17892 sedna  mem       REG                8,1   831616  140838 /usr/lib/x86_64-linux-gnu/libkrb5.so.3.3
applet.py 17892 sedna  mem       REG                8,1    68512  140014 /usr/lib/x86_64-linux-gnu/libavahi-client.so.3.2.9
applet.py 17892 sedna  mem       REG                8,1    47952  140016 /usr/lib/x86_64-linux-gnu/libavahi-common.so.3.5.3
applet.py 17892 sedna  mem       REG                8,1   775112  140495 /usr/lib/x86_64-linux-gnu/libgnutls.so.26.22.6
applet.py 17892 sedna  mem       REG                8,1   285848  140617 /usr/lib/x86_64-linux-gnu/libgssapi_krb5.so.2.2
applet.py 17892 sedna  mem       REG                8,1   473040  140161 /usr/lib/x86_64-linux-gnu/libcups.so.2
applet.py 17892 sedna  mem       REG                8,1   172864  934224 /usr/lib/python2.7/dist-packages/cups.so
applet.py 17892 sedna  mem       REG                8,1  7220720  931370 /usr/lib/locale/locale-archive
applet.py 17892 sedna  mem       REG                8,1  1071552  524651 /lib/x86_64-linux-gnu/libm-2.19.so
applet.py 17892 sedna  mem       REG                8,1   100728  524776 /lib/x86_64-linux-gnu/libz.so.1.2.8
applet.py 17892 sedna  mem       REG                8,1    10680  524768 /lib/x86_64-linux-gnu/libutil-2.19.so
applet.py 17892 sedna  mem       REG                8,1    14664  524615 /lib/x86_64-linux-gnu/libdl-2.19.so
applet.py 17892 sedna  mem       REG                8,1  1840928  524598 /lib/x86_64-linux-gnu/libc-2.19.so
applet.py 17892 sedna  mem       REG                8,1   141574  524731 /lib/x86_64-linux-gnu/libpthread-2.19.so
applet.py 17892 sedna  mem       REG                8,1   149120  524572 /lib/x86_64-linux-gnu/ld-2.19.so
applet.py 17892 sedna  mem       REG                8,1   174412  928463 /usr/lib/girepository-1.0/GLib-2.0.typelib
applet.py 17892 sedna  mem       REG                8,1     1340  928465 /usr/lib/girepository-1.0/GModule-2.0.typelib
applet.py 17892 sedna  mem       REG                8,1    16456  928470 /usr/lib/girepository-1.0/GdkPixbuf-2.0.typelib
applet.py 17892 sedna  mem       REG                8,1     4620  928504 /usr/lib/girepository-1.0/Notify-0.7.typelib
applet.py 17892 sedna  mem       REG                8,1    58244  928466 /usr/lib/girepository-1.0/GObject-2.0.typelib
applet.py 17892 sedna    0r      CHR                1,3      0t0    6447 /dev/null
applet.py 17892 sedna    1w      CHR                1,3      0t0    6447 /dev/null
applet.py 17892 sedna    2w      REG                8,1     4429  785346 /home/sedna/.xsession-errors
applet.py 17892 sedna    3u     unix 0x0000000000000000      0t0   42210 socket
applet.py 17892 sedna    4u     0000                0,9        0    6402 anon_inode
applet.py 17892 sedna    5u     unix 0x0000000000000000      0t0   42213 socket
applet.py 17892 sedna    6u     0000                0,9        0    6402 anon_inode
applet.py 17892 sedna    7r      CHR                1,9      0t0    6452 /dev/urandom
applet.py 17892 sedna    8u     unix 0x0000000000000000      0t0   42221 socket
blueman-a 17895 sedna  cwd       DIR                8,1     4096  784898 /home/sedna
blueman-a 17895 sedna  rtd       DIR                8,1     4096       2 /
blueman-a 17895 sedna  txt       REG                8,1  3345416  917907 /usr/bin/python2.7
blueman-a 17895 sedna  mem       REG                8,1    23152  139061 /usr/lib/x86_64-linux-gnu/gdk-pixbuf-2.0/2.10.0/loaders/libpixbufloader-png.so
blueman-a 17895 sedna  mem       REG               0,20 67108904   42258 /run/shm/pulse-shm-3303632303
blueman-a 17895 sedna  mem       REG                8,1 37506680  939814 /usr/share/icons/hicolor/icon-theme.cache
blueman-a 17895 sedna  mem       REG                8,1 23347812  681411 /usr/share/icons/gnome/icon-theme.cache
blueman-a 17895 sedna  mem       REG                8,1    18672  141124 /usr/lib/x86_64-linux-gnu/libpulse-mainloop-glib.so.0.0.4
blueman-a 17895 sedna  mem       REG                8,1    34624  141013 /usr/lib/x86_64-linux-gnu/libogg.so.0.8.1
blueman-a 17895 sedna  mem       REG                8,1   182584  141450 /usr/lib/x86_64-linux-gnu/libvorbis.so.0.4.5
blueman-a 17895 sedna  mem       REG                8,1  2943096  141452 /usr/lib/x86_64-linux-gnu/libvorbisenc.so.2.0.8
blueman-a 17895 sedna  mem       REG                8,1   199208  139642 /usr/lib/x86_64-linux-gnu/libFLAC.so.8.3.0
blueman-a 17895 sedna  mem       REG                8,1    97296  524676 /lib/x86_64-linux-gnu/libnsl-2.19.so
blueman-a 17895 sedna  mem       REG                8,1    22744  139996 /usr/lib/x86_64-linux-gnu/libasyncns.so.0.3.1
blueman-a 17895 sedna  mem       REG                8,1   409696  141254 /usr/lib/x86_64-linux-gnu/libsndfile.so.1.0.25
blueman-a 17895 sedna  mem       REG                8,1    36632  524773 /lib/x86_64-linux-gnu/libwrap.so.0.7.6
blueman-a 17895 sedna  mem       REG                8,1   422272  142093 /usr/lib/x86_64-linux-gnu/pulseaudio/libpulsecommon-4.0.so
blueman-a 17895 sedna  mem       REG                8,1    43464  524640 /lib/x86_64-linux-gnu/libjson-c.so.2.0.0
blueman-a 17895 sedna  mem       REG                8,1   299752  141128 /usr/lib/x86_64-linux-gnu/libpulse.so.0.16.2
blueman-a 17895 sedna  mem       REG                8,1   110048  140188 /usr/lib/x86_64-linux-gnu/libdbusmenu-glib.so.4.0.12
blueman-a 17895 sedna  mem       REG                8,1    81896  140190 /usr/lib/x86_64-linux-gnu/libdbusmenu-gtk.so.4.0.12
blueman-a 17895 sedna  mem       REG                8,1    60648  140789 /usr/lib/x86_64-linux-gnu/libindicator.so.7.0.0
blueman-a 17895 sedna  mem       REG                8,1    52136  139966 /usr/lib/x86_64-linux-gnu/libappindicator.so.1.0.0
blueman-a 17895 sedna  mem       REG                8,1    19480 1047037 /usr/lib/python2.7/dist-packages/appindicator/_appindicator.so
blueman-a 17895 sedna  mem       REG                8,1   109232  935033 /usr/lib/python2.7/lib-dynload/datetime.x86_64-linux-gnu.so
blueman-a 17895 sedna  mem       REG                8,1    18936  524771 /lib/x86_64-linux-gnu/libuuid.so.1.3.0
blueman-a 17895 sedna  mem       REG                8,1  1930528  524610 /lib/x86_64-linux-gnu/libcrypto.so.1.0.0
blueman-a 17895 sedna  mem       REG                8,1    20664  935020 /usr/lib/python2.7/lib-dynload/_hashlib.x86_64-linux-gnu.so
blueman-a 17895 sedna  mem       REG                8,1   136232  935015 /usr/lib/python2.7/lib-dynload/_ctypes.x86_64-linux-gnu.so
blueman-a 17895 sedna  mem       REG                8,1   200312  139516 /usr/lib/x86_64-linux-gnu/gtk-2.0/2.10.0/engines/libmurrine.so
blueman-a 17895 sedna  mem       REG                8,1   192296  140393 /usr/lib/x86_64-linux-gnu/libgconf-2.so.4.1.5
blueman-a 17895 sedna  mem       REG                8,1    86416 1048472 /usr/lib/python2.7/dist-packages/gtk-2.0/gconf.so
blueman-a 17895 sedna  mem       REG                8,1    24648  935046 /usr/lib/python2.7/lib-dynload/termios.x86_64-linux-gnu.so
blueman-a 17895 sedna  mem       REG                8,1     5992  139858 /usr/lib/x86_64-linux-gnu/libX11-xcb.so.1.0.0
blueman-a 17895 sedna  mem       REG                8,1    26840  141622 /usr/lib/x86_64-linux-gnu/libxcb-util.so.0.0.0
blueman-a 17895 sedna  mem       REG                8,1  3480880  141142 /usr/lib/x86_64-linux-gnu/libpython2.7.so.1.0
blueman-a 17895 sedna  mem       REG                8,1    35136  141289 /usr/lib/x86_64-linux-gnu/libstartup-notification-1.so.0.0.0
blueman-a 17895 sedna  mem       REG                8,1   116808  140046 /usr/lib/x86_64-linux-gnu/libbluetooth.so.3.13.0
blueman-a 17895 sedna  DEL       REG                0,4          2850828 /SYSV00000000
blueman-a 17895 sedna  mem       REG                8,1    79016  934180 /usr/lib/python2.7/dist-packages/_blueman.so
blueman-a 17895 sedna  mem       REG                8,1   160832  140186 /usr/lib/x86_64-linux-gnu/libdbus-glib-1.so.2.2.2
blueman-a 17895 sedna  mem       REG                8,1    11008  934182 /usr/lib/python2.7/dist-packages/_dbus_glib_bindings.so
blueman-a 17895 sedna  mem       REG                8,1    69200  935043 /usr/lib/python2.7/lib-dynload/pyexpat.x86_64-linux-gnu.so
blueman-a 17895 sedna  mem       REG                8,1   163128  934181 /usr/lib/python2.7/dist-packages/_dbus_bindings.so
blueman-a 17895 sedna  mem       REG                8,1    52448  139205 /usr/lib/x86_64-linux-gnu/gio/modules/libdconfsettings.so
blueman-a 17895 sedna  mem       REG                8,1   281552  524612 /lib/x86_64-linux-gnu/libdbus-1.so.3.7.6
blueman-a 17895 sedna  mem       REG                8,1    38920  524669 /lib/x86_64-linux-gnu/libnih-dbus.so.1.0.0
blueman-a 17895 sedna  mem       REG                8,1    96280  524671 /lib/x86_64-linux-gnu/libnih.so.1.0.0
blueman-a 17895 sedna  mem       REG                8,1   108480  524603 /lib/x86_64-linux-gnu/libcgmanager.so.0.0.0
blueman-a 17895 sedna  mem       REG                8,1    67600  524761 /lib/x86_64-linux-gnu/libudev.so.1.3.5
blueman-a 17895 sedna  mem       REG                8,1   237504  139594 /usr/lib/x86_64-linux-gnu/gvfs/libgvfscommon.so
blueman-a 17895 sedna  mem       REG                8,1   202696  139210 /usr/lib/x86_64-linux-gnu/gio/modules/libgvfsdbus.so
blueman-a 17895 sedna  mem       REG                8,1   118392  139209 /usr/lib/x86_64-linux-gnu/gio/modules/libgioremote-volume-monitor.so
blueman-a 17895 sedna  mem       REG                8,1    90080  524625 /lib/x86_64-linux-gnu/libgcc_s.so.1
blueman-a 17895 sedna  mem       REG                8,1   979056  141291 /usr/lib/x86_64-linux-gnu/libstdc++.so.6.0.19
blueman-a 17895 sedna  mem       REG                8,1   134456  141117 /usr/lib/x86_64-linux-gnu/libproxy.so.1.0.0
blueman-a 17895 sedna  mem       REG                8,1   336528  661829 /usr/share/glib-2.0/schemas/gschemas.compiled
blueman-a 17895 sedna  mem       REG                8,1    73296  139544 /usr/lib/x86_64-linux-gnu/gtk-2.0/modules/liboverlay-scrollbar.so
blueman-a 17895 sedna  mem       REG                8,1    20408 1048494 /usr/lib/python2.7/dist-packages/gtk-2.0/pangocairo.so
blueman-a 17895 sedna  mem       REG                8,1   270672 1048469 /usr/lib/python2.7/dist-packages/gtk-2.0/atk.so
blueman-a 17895 sedna  mem       REG                8,1   171120 1048493 /usr/lib/python2.7/dist-packages/gtk-2.0/pango.so
blueman-a 17895 sedna  mem       REG                8,1    30576 1048477 /usr/lib/python2.7/dist-packages/gtk-2.0/gio/unix.so
blueman-a 17895 sedna  mem       REG                8,1   403312 1048476 /usr/lib/python2.7/dist-packages/gtk-2.0/gio/_gio.so
blueman-a 17895 sedna  mem       REG                8,1   105048 1047398 /usr/lib/python2.7/dist-packages/cairo/_cairo.so
blueman-a 17895 sedna  mem       REG                8,1   112936  140601 /usr/lib/x86_64-linux-gnu/libgraphite2.so.3.0.1
blueman-a 17895 sedna  mem       REG                8,1    26512  140183 /usr/lib/x86_64-linux-gnu/libdatrie.so.1.3.1
blueman-a 17895 sedna  mem       REG                8,1    22616  139887 /usr/lib/x86_64-linux-gnu/libXdmcp.so.6.0.0
blueman-a 17895 sedna  mem       REG                8,1    14456  139868 /usr/lib/x86_64-linux-gnu/libXau.so.6.0.0
blueman-a 17895 sedna  mem       REG                8,1   170064  524620 /lib/x86_64-linux-gnu/libexpat.so.1.6.0
blueman-a 17895 sedna  mem       REG                8,1   347024  140738 /usr/lib/x86_64-linux-gnu/libharfbuzz.so.0.927.0
blueman-a 17895 sedna  mem       REG                8,1    36936  141325 /usr/lib/x86_64-linux-gnu/libthai.so.0.2.0
blueman-a 17895 sedna  mem       REG                8,1    31792  524739 /lib/x86_64-linux-gnu/librt-2.19.so
blueman-a 17895 sedna  mem       REG                8,1   125392  141636 /usr/lib/x86_64-linux-gnu/libxcb.so.1.1.0
blueman-a 17895 sedna  mem       REG                8,1    34912  141608 /usr/lib/x86_64-linux-gnu/libxcb-render.so.0.0.0
blueman-a 17895 sedna  mem       REG                8,1    10336  141616 /usr/lib/x86_64-linux-gnu/libxcb-shm.so.0.0.0
blueman-a 17895 sedna  mem       REG                8,1   153936  524726 /lib/x86_64-linux-gnu/libpng12.so.0.50.0
blueman-a 17895 sedna  mem       REG                8,1   666080  140368 /usr/lib/x86_64-linux-gnu/libfreetype.so.6.11.1
blueman-a 17895 sedna  mem       REG                8,1   690968  141081 /usr/lib/x86_64-linux-gnu/libpixman-1.so.0.30.2
blueman-a 17895 sedna  mem       REG                8,1    73288  139891 /usr/lib/x86_64-linux-gnu/libXext.so.6.4.0
blueman-a 17895 sedna  mem       REG                8,1    10248  139883 /usr/lib/x86_64-linux-gnu/libXdamage.so.1.1.0
blueman-a 17895 sedna  mem       REG                8,1    10232  139875 /usr/lib/x86_64-linux-gnu/libXcomposite.so.1.0.0
blueman-a 17895 sedna  mem       REG                8,1    39232  139879 /usr/lib/x86_64-linux-gnu/libXcursor.so.1.0.2
blueman-a 17895 sedna  mem       REG                8,1    39128  139921 /usr/lib/x86_64-linux-gnu/libXrandr.so.2.2.0
blueman-a 17895 sedna  mem       REG                8,1    63880  139905 /usr/lib/x86_64-linux-gnu/libXi.so.6.1.0
blueman-a 17895 sedna  mem       REG                8,1    10376  139909 /usr/lib/x86_64-linux-gnu/libXinerama.so.1.0.0
blueman-a 17895 sedna  mem       REG                8,1    39352  139925 /usr/lib/x86_64-linux-gnu/libXrender.so.1.3.0
blueman-a 17895 sedna  mem       REG                8,1   244704  140333 /usr/lib/x86_64-linux-gnu/libfontconfig.so.1.8.0
blueman-a 17895 sedna  mem       REG                8,1    86056  141048 /usr/lib/x86_64-linux-gnu/libpangoft2-1.0.so.0.3600.3
blueman-a 17895 sedna  mem       REG                8,1   138096  139999 /usr/lib/x86_64-linux-gnu/libatk-1.0.so.0.21009.1
blueman-a 17895 sedna  mem       REG                8,1    22584  139895 /usr/lib/x86_64-linux-gnu/libXfixes.so.3.1.0
blueman-a 17895 sedna  mem       REG                8,1  1265072  139862 /usr/lib/x86_64-linux-gnu/libX11.so.6.3.0
blueman-a 17895 sedna  mem       REG                8,1    52528  141044 /usr/lib/x86_64-linux-gnu/libpangocairo-1.0.so.0.3600.3
blueman-a 17895 sedna  mem       REG                8,1   315672  141040 /usr/lib/x86_64-linux-gnu/libpango-1.0.so.0.3600.3
blueman-a 17895 sedna  mem       REG                8,1  1086808  140081 /usr/lib/x86_64-linux-gnu/libcairo.so.2.11301.0
